case_folder,instance_name,mode_a,mode_b,speedup_a_over_b,delta_runtime,delta_nodes
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_LPSCREEN_LAZY_T010,0.3844706434677299,145.631687,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_LPSCREEN_LAZY_T020,0.3821670653782366,146.176704,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_LPSCREEN_LAZY_T030,0.38371816617251386,145.80972,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_LPSCREEN_LAZY_T050,0.1976413000629094,189.834733,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_LPSCREEN_LAZY_T080,0.2793986663578024,170.49128000000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_SR_LAZY,0.9913583900119496,2.0445689999999956,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,SHRINK_LAZY,0.06704828283901844,220.732498,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE,0.9242692357870379,17.917584000000005,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE_CONSERVATIVE,0.9709615946210856,6.87036599999999,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE_AGGRESSIVE,0.9202863593845984,18.859916,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE_GRU,0.9261090567850763,17.482290000000006,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE_LAZY,1.0015344690565844,-0.3630489999999895,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE_LAZY_CONSERVATIVE,0.9829849250563544,4.025696000000011,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE_LAZY_AGGRESSIVE,0.9325584642668467,15.956387000000007,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,STREDUCE_LAZY_GRU,0.9862732288157743,3.247696999999988,0.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_LAZY,0.37216298428370953,148.543628,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,ACTIVESET,0.12092803760715272,207.984772,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,ACTIVESET_B500,0.11947478722185326,208.328605,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,ACTIVESET_B5000,0.11989709388089291,208.228689,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,ACTIVESET_NOCLEAN,0.11970420376320813,208.274326,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_ACTIVESET,0.12263867205815615,207.580043,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,ACTIVESET_LAZY,0.38568127758694387,145.345256,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,ACTIVESET_LAZY_TOPK128,0.31847908249174095,161.24501600000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM,WARM_ACTIVESET_LAZY,0.3873252244757318,144.956305,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,RAW,0.9103832161443943,21.929877000000005,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,RAW_GNN,0.10076615914608791,220.049043,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,RAW_COMMIT_HINTS,0.8976016293231815,25.057624000000004,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM,0.9668525967229913,8.111410000000006,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_COMMIT_HINTS,0.9808996180427885,4.6740020000000015,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_GRU,0.9895807338411828,2.5496700000000203,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,LAZY_ALL,0.36702166322793867,154.89439000000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,LAZY_TOPK128,0.2972300171258103,171.972912,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,LAZY_BANDIT,0.26899341230396634,178.882614,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,LAZY_COMMIT_HINTS,0.36308457927072557,155.857823,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,LAZY_GNN_T060,0.36049347094750805,156.49188600000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,LAZY_GNN_T080,0.36694043964442685,154.914266,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,LAZY_COMMIT_GNN_T060,0.36492709515234517,155.406946,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_TOPK128,0.3019291340743382,170.82300400000003,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_BANDIT,0.27457524522168536,177.51669900000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_COMMIT_HINTS,0.35869678533803,156.93154800000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_GRU,0.36127796342840723,156.299915,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_BRANCH_HINTS,0.36087634476449293,156.398194,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_GNN_T060,0.3627181169002784,155.947499,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_COMMIT_GNN_T060,0.3629259121306061,155.89665000000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_COMMIT_GRU,0.36094190882033234,156.38215000000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY_ML_STACK,0.27376228198679503,177.71563700000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_T010,0.10725794465928641,218.46045600000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_T020,0.10641854575515994,218.665863,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_T030,0.10620189095907182,218.71888,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_T050,0.29390581242804437,172.786369,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_T080,0.7804821216312701,53.71761700000002,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_T010,0.11534608252906996,216.48123,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_T020,0.11437090914505912,216.719862,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_T030,0.11511354753346849,216.53813300000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_T050,0.13457363685088647,211.77610800000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_T080,0.7895837970932558,51.49037100000001,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_LAZY_T010,0.37731901228117665,152.374554,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_LAZY_T020,0.3635507158424928,155.74375600000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_LAZY_T030,0.3647334719580216,155.454327,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_LAZY_T050,0.18688280972203142,198.975674,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_PRUNE_LAZY_T080,0.2200175161951575,190.867371,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_LAZY_T010,0.371726440000534,153.743097,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_LAZY_T020,0.36949921954295323,154.288114,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_LAZY_T030,0.3709989053736793,153.92113,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_LAZY_T050,0.19109000418553185,197.946143,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LPSCREEN_LAZY_T080,0.2701373260889819,178.60269,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_SR_LAZY,0.9584974336661775,10.155979000000002,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,SHRINK_LAZY,0.06482580636872255,228.843908,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE,0.8936321106918722,26.02899400000001,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE_CONSERVATIVE,0.938776739077693,14.981775999999996,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE_AGGRESSIVE,0.8897812562997468,26.971326000000005,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE_GRU,0.8954109464013312,25.593700000000013,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE_LAZY,0.9683362021149409,7.748361000000017,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE_LAZY_CONSERVATIVE,0.9504015273302912,12.137106000000017,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE_LAZY_AGGRESSIVE,0.9016465727724057,24.067797000000013,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,STREDUCE_LAZY_GRU,0.9535808323589003,11.359106999999995,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_LAZY,0.35982674775888235,156.655038,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,ACTIVESET,0.11691958717709114,216.096182,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,ACTIVESET_B500,0.11551450826837567,216.44001500000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,ACTIVESET_B5000,0.11592281655828157,216.340099,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,ACTIVESET_NOCLEAN,0.11573632024711585,216.385736,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_ACTIVESET,0.11857351853808762,215.69145300000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,ACTIVESET_LAZY,0.3728969447423775,153.456666,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,ACTIVESET_LAZY_TOPK128,0.3079223279090955,169.356426,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_BRANCH_HINTS,WARM_ACTIVESET_LAZY,0.37448639906067677,153.06771500000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,RAW,0.9281104808266751,17.255875000000003,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,RAW_GNN,0.10272830908747721,215.375041,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,RAW_COMMIT_HINTS,0.9150800069778666,20.383622000000003,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM,0.9856794507191006,3.437408000000005,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_BRANCH_HINTS,1.0194723105258445,-4.6740020000000015,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_GRU,1.0088501571809314,-2.1243319999999812,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,LAZY_ALL,0.3741684230240251,150.220388,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,LAZY_TOPK128,0.3030177723168862,167.29891,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,LAZY_BANDIT,0.2742313355577557,174.20861200000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,LAZY_COMMIT_HINTS,0.37015467494543075,151.18382100000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,LAZY_GNN_T060,0.36751311175633744,151.817884,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,LAZY_GNN_T080,0.3740856178296731,150.24026400000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,LAZY_COMMIT_GNN_T060,0.37203306886844606,150.732944,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_TOPK128,0.30780839192983306,166.149002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_BANDIT,0.27992185965935196,172.842697,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_COMMIT_HINTS,0.36568144052675433,152.257546,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_GRU,0.3683128801184299,151.62591300000003,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_BRANCH_HINTS,0.3679034410111789,151.72419200000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_GNN_T060,0.3697810767059102,151.27349700000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_COMMIT_GNN_T060,0.36999291818948865,151.222648,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_COMMIT_GRU,0.3679702817506729,151.708148,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY_ML_STACK,0.2790930661519057,173.041635,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_T010,0.1093465046640559,213.786454,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_T020,0.10849076072381321,213.991861,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_T030,0.10826988715825875,214.044878,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_T050,0.2996288376729939,168.112367,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_T080,0.7956799118635443,49.04361500000002,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_T010,0.1175921372660157,211.807228,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_T020,0.11659797500305488,212.04586,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_T030,0.11735507427677176,211.86413100000001,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_T050,0.13719409649623918,207.102106,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_T080,0.8049588179764311,46.81636900000001,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_LAZY_T010,0.3846662852556207,147.70055200000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_LAZY_T020,0.3706298882732709,151.069754,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_LAZY_T030,0.37183567538315765,150.780325,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_LAZY_T050,0.19052184982488116,194.301672,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_PRUNE_LAZY_T080,0.22430176559163464,186.19336900000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_LAZY_T010,0.37896481267089116,149.069095,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_LAZY_T020,0.3766942230849508,149.614112,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_LAZY_T030,0.37822311126386404,149.247128,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_LAZY_T050,0.19481096808541748,193.272141,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LPSCREEN_LAZY_T080,0.2753975239872079,173.92868800000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_SR_LAZY,0.9771615933327504,5.4819770000000005,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,SHRINK_LAZY,0.06608811460042259,224.169906,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE,0.9110331926471303,21.35499200000001,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE_CONSERVATIVE,0.9570568912554537,10.307773999999995,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE_AGGRESSIVE,0.9071073532224917,22.297324000000003,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE_GRU,0.9128466663978984,20.91969800000001,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE_LAZY,0.9871919453359401,3.0743590000000154,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE_LAZY_CONSERVATIVE,0.9689080409947036,7.4631040000000155,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE_LAZY_AGGRESSIVE,0.9192037148219935,19.39379500000001,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,STREDUCE_LAZY_GRU,0.9721492544380862,6.685104999999993,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_LAZY,0.36683340592674807,151.98103600000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,ACTIVESET,0.11919628168515702,211.42218,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,ACTIVESET_B500,0.11776384264361774,211.76601300000002,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,ACTIVESET_B5000,0.11818010163933496,211.666097,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,ACTIVESET_NOCLEAN,0.11798997381408628,211.711734,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_ACTIVESET,0.12088241891120326,211.017451,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,ACTIVESET_LAZY,0.3801581098445398,148.782664,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,ACTIVESET_LAZY_TOPK128,0.31391828709598235,164.68242400000003,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_COMMIT_HINTS,WARM_ACTIVESET_LAZY,0.3817785145108917,148.393713,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,RAW,0.9199686139913282,19.380206999999984,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,RAW_GNN,0.10182712304326229,217.499373,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,RAW_COMMIT_HINTS,0.9070524502220524,22.507953999999984,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM,0.9770325590010536,5.561739999999986,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_BRANCH_HINTS,1.0105289703027802,-2.5496700000000203,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_COMMIT_HINTS,0.9912274809911694,2.1243319999999812,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,LAZY_ALL,0.3708860234205426,152.34472,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,LAZY_TOPK128,0.3003595431492228,169.423242,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,LAZY_BANDIT,0.2718256359537583,176.332944,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,LAZY_COMMIT_HINTS,0.36690748602326445,153.308153,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,LAZY_GNN_T060,0.3642890959974605,153.94221599999997,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,LAZY_GNN_T080,0.37080394463633215,152.364596,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,LAZY_COMMIT_GNN_T060,0.36876940169988404,152.85727599999998,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_TOPK128,0.305108136960551,168.27333399999998,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_BANDIT,0.2774662398245031,174.96702899999997,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_COMMIT_HINTS,0.3624734931385568,154.38187799999997,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_GRU,0.3650818483763938,153.750245,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_BRANCH_HINTS,0.36467600108149417,153.848524,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_GNN_T060,0.3665371651814018,153.397829,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_COMMIT_GNN_T060,0.36674714828153865,153.34697999999997,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_COMMIT_GRU,0.36474225545933037,153.83247999999998,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LAZY_ML_STACK,0.2766447169238553,175.165967,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_T010,0.10838726037334127,215.91078599999997,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_T020,0.10753902346308107,216.11619299999998,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_T030,0.10732008751507897,216.16921,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_T050,0.29700033799891373,170.236699,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_T080,0.7886997947117765,51.167947,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LPSCREEN_T010,0.11656055800656055,213.93156,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LPSCREEN_T020,0.11557511705094942,214.170192,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LPSCREEN_T030,0.11632557465689605,213.988463,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LPSCREEN_T050,0.13599055867682658,209.22643799999997,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_LPSCREEN_T080,0.797897301444407,48.94070099999999,0.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_LAZY_T010,0.3812917929561595,149.824884,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_LAZY_T020,0.3673785305331529,153.19408599999997,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_LAZY_T030,0.36857373985269754,152.904657,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_LAZY_T050,0.1888504932756948,196.42600399999998,1.0
matpower/case118,matpower/case118/2017-01-15,WARM_GRU,WARM_PRUNE_LAZY_T080,0.22233407408926775,188.317701,1.0
