case_folder,instance_name,reference_mode,mode,runtime_speedup_vs_reference,runtime_delta_vs_reference,status,feasible_ok,violations,mip_gap
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_T010,5.8114850602825,-2.958765,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_T020,5.477006614640486,-2.921211,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_T030,11.072460310575172,-3.250947,OPTIMAL,OK,OK,0.03341907
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_T050,8.881059950894144,-3.171307,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_T080,7.544694524258399,-3.100032,OPTIMAL,OK,OK,0.01464576
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_PRUNE_LAZY_T010,11.103008065418122,-3.2518350000000003,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_PRUNE_LAZY_T020,11.207784632078756,-3.2548440000000003,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_PRUNE_LAZY_T030,11.38927203309346,-3.259925,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_PRUNE_LAZY_T050,11.281197914036062,-3.256919,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_PRUNE_LAZY_T080,11.483547663575427,-3.2625010000000003,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T010,8.549671884457394,-3.15571,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T020,8.422367084520552,-3.149392,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T030,8.713479707901056,-3.163568,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T050,8.70214941960557,-3.163034,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_LPSCREEN_LAZY_T080,8.733090754470766,-3.164489,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_SR_LAZY,7.143591322233927,-3.073436,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,SHRINK_LAZY,10.434077949682193,-3.2312000000000003,OPTIMAL,OK,OK,0.01993926
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE,13.670036645169189,-3.312277,INFEASIBLE,,,
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE_CONSERVATIVE,0.1946956763725497,14.781625,OPTIMAL,OK,OK,0.0
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE_AGGRESSIVE,14.404168446848475,-3.3256010000000003,INFEASIBLE,,,
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE_GRU,14.334489867954499,-3.324395,INFEASIBLE,,,
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE_LAZY,12.063132489451476,-3.277453,INFEASIBLE,,,
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE_LAZY_CONSERVATIVE,0.1944828880290079,14.801708,OPTIMAL,OK,OK,0.0
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE_LAZY_AGGRESSIVE,14.153727642856012,-3.321211,INFEASIBLE,,,
matpower/case14,matpower/case14/2017-11-15,RAW,STREDUCE_LAZY_GRU,14.300188871015504,-3.323797,INFEASIBLE,,,
matpower/case14,matpower/case14/2017-11-15,RAW,ACTIVESET,7.451268739183921,-3.094093,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,ACTIVESET_B500,6.805070141463536,-3.04855,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,ACTIVESET_B5000,7.3469038265049145,-3.0872800000000002,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,ACTIVESET_NOCLEAN,7.490877725468167,-3.096629,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_ACTIVESET,6.494453631853453,-3.023433,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,ACTIVESET_LAZY,11.845691575402402,-3.272015,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,ACTIVESET_LAZY_TOPK128,10.104940069388874,-3.220044,OPTIMAL,OK,OK,0.00619405
matpower/case14,matpower/case14/2017-11-15,RAW,WARM_ACTIVESET_LAZY,10.889825059649144,-3.245534,OPTIMAL,OK,OK,0.00619405
matpower/case2383wp,matpower/case2383wp/2017-01-15,LAZY_ALL,LAZY_ALL,1.0,0.0,OPTIMAL,OK,OK,7.344e-05
matpower/case2383wp,matpower/case2383wp/2017-01-15,LAZY_ALL,LAZY_COMMIT_HINTS,1.0328224414443892,-34.29476199999999,OPTIMAL,OK,OK,0.02800434
matpower/case2383wp,matpower/case2383wp/2017-01-15,LAZY_ALL,WARM_LAZY_GRU,0.986892049900302,14.33335000000011,OPTIMAL,OK,OK,0.0330566
matpower/case2383wp,matpower/case2383wp/2017-01-15,LAZY_ALL,STREDUCE_LAZY_GRU,,,SKIPPED_TOO_LARGE,,,
matpower/case2383wp,matpower/case2383wp/2017-01-15,LAZY_ALL,LAZY_BANDIT,1.0160516014602237,-17.04846099999986,OPTIMAL,OK,OK,0.00026545
matpower/case2383wp,matpower/case2383wp/2017-01-15,LAZY_ALL,WARM_PRUNE_LAZY_T030,0.9571884578071119,48.26652100000001,OPTIMAL,FAIL,C120,4.358e-05
matpower/case2383wp,matpower/case2383wp/2017-01-15,LAZY_ALL,LAZY_GNN_T080,1.009567423032617,-10.226857999999993,OPTIMAL,OK,OK,7.173e-05
matpower/case2383wp,matpower/case2383wp/2017-03-15,LAZY_ALL,LAZY_ALL,1.0,0.0,OPTIMAL,OK,OK,0.00381099
matpower/case2383wp,matpower/case2383wp/2017-03-15,LAZY_ALL,LAZY_COMMIT_HINTS,0.9921100439692381,8.431726000000026,OPTIMAL,OK,OK,0.02765865
matpower/case2383wp,matpower/case2383wp/2017-03-15,LAZY_ALL,WARM_LAZY_GRU,0.8787578267056223,146.2804389999999,OPTIMAL,OK,OK,0.00245773
matpower/case2383wp,matpower/case2383wp/2017-03-15,LAZY_ALL,STREDUCE_LAZY_GRU,,,SKIPPED_TOO_LARGE,,,
matpower/case2383wp,matpower/case2383wp/2017-03-15,LAZY_ALL,LAZY_BANDIT,0.8839290270740858,139.222035,OPTIMAL,OK,OK,0.00015649
matpower/case2383wp,matpower/case2383wp/2017-03-15,LAZY_ALL,WARM_PRUNE_LAZY_T030,0.9763063501204734,25.730462999999872,OPTIMAL,FAIL,C120,0.00012296
matpower/case2383wp,matpower/case2383wp/2017-03-15,LAZY_ALL,LAZY_GNN_T080,1.0175735810894357,-18.310331000000133,OPTIMAL,OK,OK,0.00016785
matpower/case2383wp,matpower/case2383wp/2017-05-15,LAZY_ALL,LAZY_ALL,1.0,0.0,OPTIMAL,OK,OK,0.00056451
matpower/case2383wp,matpower/case2383wp/2017-05-15,LAZY_ALL,LAZY_COMMIT_HINTS,1.0090028488493386,-9.603988000000072,OPTIMAL,OK,OK,0.0061609
matpower/case2383wp,matpower/case2383wp/2017-05-15,LAZY_ALL,WARM_LAZY_GRU,0.9866710901386476,14.540731999999934,OPTIMAL,OK,OK,0.04182083
matpower/case2383wp,matpower/case2383wp/2017-05-15,LAZY_ALL,STREDUCE_LAZY_GRU,,,SKIPPED_TOO_LARGE,,,
matpower/case2383wp,matpower/case2383wp/2017-05-15,LAZY_ALL,LAZY_BANDIT,1.0326767102962793,-34.05947800000013,OPTIMAL,OK,OK,0.00452517
matpower/case2383wp,matpower/case2383wp/2017-05-15,LAZY_ALL,WARM_PRUNE_LAZY_T030,1.0082697689772029,-8.828373000000056,OPTIMAL,OK,OK,0.0450616
matpower/case2383wp,matpower/case2383wp/2017-05-15,LAZY_ALL,LAZY_GNN_T080,1.0000074686349014,-0.00803900000005342,OPTIMAL,OK,OK,0.00056451
matpower/case2383wp,matpower/case2383wp/2017-07-15,LAZY_ALL,LAZY_ALL,1.0,0.0,OPTIMAL,OK,OK,0.00024311
matpower/case2383wp,matpower/case2383wp/2017-07-15,LAZY_ALL,LAZY_COMMIT_HINTS,1.00891375612219,-9.995182000000113,OPTIMAL,OK,OK,0.03009566
matpower/case2383wp,matpower/case2383wp/2017-07-15,LAZY_ALL,WARM_LAZY_GRU,0.8763596756630347,159.61060799999996,OPTIMAL,OK,OK,0.00030328
matpower/case2383wp,matpower/case2383wp/2017-07-15,LAZY_ALL,STREDUCE_LAZY_GRU,,,SKIPPED_TOO_LARGE,,,
matpower/case2383wp,matpower/case2383wp/2017-07-15,LAZY_ALL,LAZY_BANDIT,1.0551235816537752,-59.10416699999996,OPTIMAL,OK,OK,0.00062374
matpower/case2383wp,matpower/case2383wp/2017-07-15,LAZY_ALL,WARM_PRUNE_LAZY_T030,0.9703187906616442,34.605980000000045,OPTIMAL,FAIL,C120,0.00057103
matpower/case2383wp,matpower/case2383wp/2017-07-15,LAZY_ALL,LAZY_GNN_T080,0.9927483678515402,8.263815000000022,OPTIMAL,OK,OK,0.00024311
matpower/case2383wp,matpower/case2383wp/2017-09-15,LAZY_ALL,LAZY_ALL,1.0,0.0,OPTIMAL,OK,OK,3.333e-05
matpower/case2383wp,matpower/case2383wp/2017-09-15,LAZY_ALL,LAZY_COMMIT_HINTS,0.9885733647593453,12.251178999999865,OPTIMAL,OK,OK,0.0493219
matpower/case2383wp,matpower/case2383wp/2017-09-15,LAZY_ALL,WARM_LAZY_GRU,0.9550650833306834,49.86770699999988,OPTIMAL,OK,OK,0.03715152
matpower/case2383wp,matpower/case2383wp/2017-09-15,LAZY_ALL,STREDUCE_LAZY_GRU,,,SKIPPED_TOO_LARGE,,,
matpower/case2383wp,matpower/case2383wp/2017-09-15,LAZY_ALL,LAZY_BANDIT,0.9991352097466516,0.9173920000000635,OPTIMAL,OK,OK,0.00042534
matpower/case2383wp,matpower/case2383wp/2017-09-15,LAZY_ALL,WARM_PRUNE_LAZY_T030,0.6289059718353098,625.412667,OPTIMAL,FAIL,C120,4.56e-06
matpower/case2383wp,matpower/case2383wp/2017-09-15,LAZY_ALL,LAZY_GNN_T080,0.9804697210435652,21.112646999999924,OPTIMAL,OK,OK,3.333e-05
matpower/case2383wp,matpower/case2383wp/2017-11-15,LAZY_ALL,LAZY_ALL,1.0,0.0,OPTIMAL,OK,OK,0.00162183
matpower/case2383wp,matpower/case2383wp/2017-11-15,LAZY_ALL,LAZY_COMMIT_HINTS,0.9584922769693011,46.068856000000096,OPTIMAL,OK,OK,0.00051606
matpower/case2383wp,matpower/case2383wp/2017-11-15,LAZY_ALL,WARM_LAZY_GRU,0.9009250006664093,116.988339,OPTIMAL,OK,OK,0.00051663
matpower/case2383wp,matpower/case2383wp/2017-11-15,LAZY_ALL,STREDUCE_LAZY_GRU,,,SKIPPED_TOO_LARGE,,,
matpower/case2383wp,matpower/case2383wp/2017-11-15,LAZY_ALL,LAZY_BANDIT,0.887878293837157,134.33939699999996,OPTIMAL,OK,OK,0.00162217
matpower/case2383wp,matpower/case2383wp/2017-11-15,LAZY_ALL,WARM_PRUNE_LAZY_T030,0.9829982822798999,18.39954899999998,OPTIMAL,FAIL,C120,0.00013464
matpower/case2383wp,matpower/case2383wp/2017-11-15,LAZY_ALL,LAZY_GNN_T080,0.9797597186675217,21.976781999999957,OPTIMAL,OK,OK,0.00162183
matpower/case30,matpower/case30/2017-01-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.04643409
matpower/case30,matpower/case30/2017-01-15,RAW,RAW_GNN,20.779551886326637,-7.010249,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,RAW_COMMIT_HINTS,0.9533686563821621,0.36022200000000026,OPTIMAL,OK,OK,0.04350734
matpower/case30,matpower/case30/2017-01-15,RAW,WARM,0.9821845168467909,0.13358500000000006,OPTIMAL,OK,OK,0.04643409
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_BRANCH_HINTS,1.001507564612729,-0.011085999999999707,OPTIMAL,OK,OK,0.04643409
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_COMMIT_HINTS,0.9920397512689992,0.05909500000000012,OPTIMAL,OK,OK,0.04643409
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_GRU,0.9875179611668712,0.09308799999999984,OPTIMAL,OK,OK,0.04643409
matpower/case30,matpower/case30/2017-01-15,RAW,LAZY_ALL,14.252338727469064,-6.847934,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,LAZY_TOPK128,15.30699123523531,-6.8835370000000005,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,LAZY_BANDIT,14.812463545416879,-6.867474,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,LAZY_COMMIT_HINTS,14.570315575805656,-6.859211,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,LAZY_GNN_T060,14.441601531094474,-6.854706,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,LAZY_GNN_T080,13.62167580984652,-6.82401,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,LAZY_COMMIT_GNN_T060,14.863253917799371,-6.869173,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY,12.87621665189288,-6.792709,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_TOPK128,12.946226352075884,-6.795802,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_BANDIT,11.897974910539027,-6.745683,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_COMMIT_HINTS,12.6906142086145,-6.784344,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_GRU,12.96042010196342,-6.796425,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_BRANCH_HINTS,12.91039101052687,-6.794223,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_GNN_T060,11.803165923292791,-6.740711,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_COMMIT_GNN_T060,12.840185227803698,-6.791104,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_COMMIT_GRU,12.867735036761623,-6.792332,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LAZY_ML_STACK,11.095060253487983,-6.700889,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_T010,17.85880601285698,-6.952285,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_T020,18.22865431072037,-6.960652,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_T030,17.969836641575267,-6.954833,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_T050,18.28976869167002,-6.962002,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_T080,16.403986136726093,-6.915712,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_T010,14.044980290371365,-6.840305,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_T020,13.579680268471227,-6.822338,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_T030,12.666561178894648,-6.7832419999999995,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_T050,13.847421424327434,-6.8328240000000005,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_T080,9.511646318704239,-6.590389,OPTIMAL,OK,OK,9.966e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_LAZY_T010,12.694989347105102,-6.784544,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_LAZY_T020,11.677474697664241,-6.733995,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_LAZY_T030,12.74285269359541,-6.786723,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_LAZY_T050,12.933153742003123,-6.795227,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_PRUNE_LAZY_T080,13.050309305387461,-6.800339,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_LAZY_T010,9.721448475320399,-6.607099,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_LAZY_T020,10.42575227352518,-6.658276,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_LAZY_T030,10.268997106703385,-6.647493,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_LAZY_T050,9.703119894598155,-6.605668,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_LPSCREEN_LAZY_T080,10.004181161950068,-6.628509,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_SR_LAZY,2.256173125055526,-4.1004380000000005,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,SHRINK_LAZY,11.98629610822494,-6.750244,OPTIMAL,OK,OK,0.00385463
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE,1.2388818171220344,-1.4200590000000002,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE_CONSERVATIVE,0.9165619697873121,0.6704329999999992,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE_AGGRESSIVE,0.19585630227641027,30.237736999999996,OPTIMAL,OK,OK,0.0
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE_GRU,1.2140194327693863,-1.298317,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE_LAZY,6.022494807255123,-6.141808,OPTIMAL,OK,OK,0.01586876
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE_LAZY_CONSERVATIVE,5.831077202508624,-6.101665,OPTIMAL,OK,OK,0.00326712
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE_LAZY_AGGRESSIVE,0.1968965301791823,30.039079,OPTIMAL,OK,OK,0.0
matpower/case30,matpower/case30/2017-01-15,RAW,STREDUCE_LAZY_GRU,6.128041484509044,-6.16287,OPTIMAL,OK,OK,0.01586876
matpower/case30,matpower/case30/2017-01-15,RAW,ACTIVESET,15.11476244227809,-6.877418,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,ACTIVESET_B500,16.302530160486995,-6.912918,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,ACTIVESET_B5000,14.90470475616099,-6.870551,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,ACTIVESET_NOCLEAN,13.883471608764419,-6.834205,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_ACTIVESET,12.68547727276642,-6.784109,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,ACTIVESET_LAZY,10.404395331161474,-6.656826,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,ACTIVESET_LAZY_TOPK128,10.261385217087195,-6.646961,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-01-15,RAW,WARM_ACTIVESET_LAZY,10.211233001308871,-6.643436,OPTIMAL,OK,OK,4.787e-05
matpower/case30,matpower/case30/2017-03-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.03703132
matpower/case30,matpower/case30/2017-03-15,RAW,RAW_GNN,21.573939449132187,-6.551627,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,RAW_COMMIT_HINTS,0.9793782394351541,0.14465599999999945,OPTIMAL,OK,OK,0.03703132
matpower/case30,matpower/case30/2017-03-15,RAW,WARM,0.9642987128357519,0.25435099999999977,OPTIMAL,OK,OK,0.03703132
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_BRANCH_HINTS,0.9728174630708377,0.19196399999999958,OPTIMAL,OK,OK,0.03703132
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_COMMIT_HINTS,0.9688977130862195,0.22053399999999979,OPTIMAL,OK,OK,0.03703132
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_GRU,0.9671048343628132,0.23367899999999953,OPTIMAL,OK,OK,0.03703132
matpower/case30,matpower/case30/2017-03-15,RAW,LAZY_ALL,14.185625379415153,-6.385772,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,LAZY_TOPK128,13.773858405376362,-6.371294,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,LAZY_BANDIT,13.69134404980649,-6.368288,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,LAZY_COMMIT_HINTS,14.01926353702211,-6.380025,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,LAZY_GNN_T060,13.139858695361122,-6.347228,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,LAZY_GNN_T080,13.807714956999556,-6.372517,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,LAZY_COMMIT_GNN_T060,14.329781864145874,-6.390644,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY,12.349177988129092,-6.313752,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_TOPK128,11.803960042198296,-6.288056,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_BANDIT,12.665427790283301,-6.327643,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_COMMIT_HINTS,12.375984709419525,-6.314957,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_GRU,12.505542793276565,-6.320708,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_BRANCH_HINTS,11.434546625678035,-6.269253,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_GNN_T060,12.450989453920029,-6.318301,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_COMMIT_GNN_T060,12.52857653478058,-6.321718000000001,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_COMMIT_GRU,12.033627252122065,-6.299164,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LAZY_ML_STACK,11.79919587667819,-6.287821,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_T010,17.116039084961457,-6.468688,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_T020,16.71911922533103,-6.459159,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_T030,16.495795655911294,-6.453596,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_T050,15.38270526857885,-6.42346,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_T080,10.217008841266182,-6.197655,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_T010,12.604522904404751,-6.325022000000001,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_T020,11.290042678227202,-6.261563,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_T030,12.930314408590009,-6.338755,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_T050,12.927881222773163,-6.338655,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_T080,11.605298854516308,-6.278093,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_LAZY_T010,11.18060810821807,-6.255607,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_LAZY_T020,12.20779336165797,-6.307309,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_LAZY_T030,12.069842742268442,-6.300877,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_LAZY_T050,12.376586691071294,-6.314984,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_PRUNE_LAZY_T080,12.533444983845337,-6.321931,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T010,9.762185911618303,-6.166327,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T020,9.751986929347789,-6.165591,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T030,9.271812492661576,-6.129107,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T050,9.89075648399427,-6.1754750000000005,OPTIMAL,OK,OK,2.626e-05
matpower/case30,matpower/case30/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T080,10.014212165030203,-6.184038,OPTIMAL,OK,OK,2.626e-05
