case_folder,instance_name,mode,runtime_speedup,runtime_ratio,runtime_delta,nodes_delta,mem_delta_gb,root_constr_ratio,final_to_root_ratio,obj_ppm_vs_raw,feasible_ok,violations,status,mip_gap,warm_start_applied_vars,branch_hints_applied
matpower/case14,matpower/case14/2017-05-15,WARM_LAZY_COMMIT_GRU,9.46680743079635,0.10563223212367379,-3.059574,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LAZY_ML_STACK,10.297073661144287,0.09711497003012334,-3.088711,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,180.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_T010,11.635595872193084,0.08594317050747821,-3.126929,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_T020,12.091057536996654,0.08270575149776303,-3.138004,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_T030,11.673036173109535,0.08566751487531918,-3.127872,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_T050,11.139844996580807,0.089767855863967,-3.113845,0.0,,0.16911764705882354,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_T080,9.173202798402905,0.10901317914546754,-3.0480080000000003,0.0,,0.27205882352941174,1.0,0.0,OK,OK,OPTIMAL,0.04037399,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_T010,8.878926618339056,0.11262622645563274,-3.035648,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_T020,8.796212491321901,0.11368529364048133,-3.032025,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_T030,8.775678518290492,0.11395130278710353,-3.0311150000000002,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_T050,8.345636937158917,0.11982308930160906,-3.011028,0.0,,0.16666666666666666,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_T080,3.5585179806873137,0.28101586262235323,-2.459598,0.0,,0.2426470588235294,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_LAZY_T010,10.828108036248421,0.09235223703461189,-3.105004,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_LAZY_T020,10.95509000252987,0.0912817694577652,-3.108666,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_LAZY_T030,11.032320378737307,0.09064276287038485,-3.110852,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_LAZY_T050,11.484580625235,0.08707327090400724,-3.123063,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_PRUNE_LAZY_T080,11.209124092374635,0.08921303678672644,-3.115743,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_LAZY_T010,7.196302279889098,0.13896025501799947,-2.945561,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_LAZY_T020,8.299735063347034,0.12048577362621622,-3.0087610000000002,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_LAZY_T030,8.255490693392344,0.12113150352169802,-3.006552,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_LAZY_T050,8.493583138638469,0.11773594061272721,-3.018168,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_LPSCREEN_LAZY_T080,7.454609045068446,0.13414519714639417,-2.962033,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_SR_LAZY,5.967885154843482,0.16756354622347397,-2.8477110000000003,0.0,,0.4264705882352941,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,SHRINK_LAZY,9.679352962147663,0.10331269082867696,-3.0675090000000003,0.0,,0.03594771241830065,1.0,0.0,OK,OK,OPTIMAL,0.02408227,0.0,0.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE_CONSERVATIVE,0.18608654358212254,5.373843700625706,14.962634999999999,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE_AGGRESSIVE,0.1864267519679268,5.364037024965397,14.929086999999999,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE_GRU,0.1867876639828648,5.353672607050411,14.893631,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE_LAZY,0.18670400963347686,5.356071366453908,14.901837,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE_LAZY_CONSERVATIVE,0.1862206105658933,5.369974875289943,14.9494,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE_LAZY_AGGRESSIVE,0.18684846896590598,5.351930393298908,14.887671000000001,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE_LAZY_GRU,0.18681453163980732,5.352902642113925,14.890996999999999,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-05-15,ACTIVESET,10.903100478712894,0.09171703057789755,-3.107177,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,0.0,0.0
matpower/case14,matpower/case14/2017-05-15,ACTIVESET_B500,12.925577335791797,0.07736598327650189,-3.1562710000000003,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,0.0,0.0
matpower/case14,matpower/case14/2017-05-15,ACTIVESET_B5000,13.166709645635196,0.07594911917355927,-3.161118,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,0.0,0.0
matpower/case14,matpower/case14/2017-05-15,ACTIVESET_NOCLEAN,11.093317292413856,0.09014436111764766,-3.1125570000000002,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,0.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_ACTIVESET,11.634250442116718,0.08595310931075861,-3.126895,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,180.0
matpower/case14,matpower/case14/2017-05-15,ACTIVESET_LAZY,11.483501174890904,0.08708145580082638,-3.1230350000000002,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,0.0,0.0
matpower/case14,matpower/case14/2017-05-15,ACTIVESET_LAZY_TOPK128,11.303308453026442,0.08846967276490199,-3.118286,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,0.0,0.0
matpower/case14,matpower/case14/2017-05-15,WARM_ACTIVESET_LAZY,10.731974739695257,0.09317949624883255,-3.102174,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.01351316,5076.0,180.0
matpower/case14,matpower/case14/2017-05-15,STREDUCE,0.1869354398732946,5.349440430759427,14.879152999999999,1.0,,1.0061274509803921,1.0,0.0,OK,OK,OPTIMAL,0.0,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,RAW_GNN,8.959351946357282,0.11161521569722269,-3.080309,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,RAW_COMMIT_HINTS,1.0971394686997085,0.9114611483124978,-0.30699200000000015,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM,1.0354595611566115,0.9657547600246185,-0.11873900000000015,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_BRANCH_HINTS,0.9863016893900388,1.0138885604245822,0.04815600000000009,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,180.0
matpower/case14,matpower/case14/2017-07-15,WARM_COMMIT_HINTS,0.9857013751662705,1.014506041275754,0.050297000000000036,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_GRU,0.9497632517912935,1.0528939692222856,0.18339999999999979,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,LAZY_ALL,12.001779162339911,0.08332097987087411,-3.178414,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,LAZY_TOPK128,11.993808199465914,0.08337635414617771,-3.178222,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,LAZY_BANDIT,11.925044452622275,0.08385712975519378,-3.176555,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,LAZY_COMMIT_HINTS,5.8046875261580695,0.17227456180778553,-2.869984,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,LAZY_GNN_T060,10.134937082559958,0.09866859476816925,-3.125199,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,LAZY_GNN_T080,11.727805607324902,0.08526744332933216,-3.171665,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,LAZY_COMMIT_GNN_T060,5.864924432716785,0.17050518066722542,-2.876119,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY,11.135921737650266,0.08979948167371055,-3.155951,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_TOPK128,11.042682616117608,0.09055770547461234,-3.153322,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_BANDIT,11.097855206429578,0.09010750108008678,-3.154883,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_COMMIT_HINTS,10.865031366920903,0.09203839052361569,-3.148188,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_GRU,11.264352057905286,0.08877563439596182,-3.159501,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_BRANCH_HINTS,11.31157349410168,0.0884050305221852,-3.160786,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,180.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_GNN_T060,11.22711229981155,0.08907009864119604,-3.15848,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_COMMIT_GNN_T060,10.742933450657313,0.09308444519302261,-3.144561,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_COMMIT_GRU,10.220286625518042,0.09784461401534444,-3.128056,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LAZY_ML_STACK,10.787923100616975,0.09269624845052972,-3.1459070000000002,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,180.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_T010,8.249204774446197,0.12122380609313145,-3.046993,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_T020,11.21168341099208,0.08919267190684202,-3.158055,0.0,,0.16666666666666666,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_T030,11.865626336772582,0.0842770513429127,-3.175099,0.0,,0.16666666666666666,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_T050,10.176701075104708,0.09826367038001173,-3.1266030000000002,0.0,,0.20833333333333334,1.0,-0.0009014227915675943,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_T080,4.179828458112075,0.23924426804148688,-2.637779,0.0,,0.3284313725490196,1.0,2515.052830125161,OK,OK,OPTIMAL,0.0290946,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_T010,6.531429777005874,0.1531058335068586,-2.936448,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_T020,8.634179989043279,0.11581875768966987,-3.065734,0.0,,0.16666666666666666,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_T030,7.715944544584641,0.12960176090195466,-3.017944,0.0,,0.16666666666666666,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_T050,7.950275723703067,0.1257818011290584,-3.031189,0.0,,0.20833333333333334,1.0,-0.0009014227915675943,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_T080,2.8925860731298334,0.34571140658157873,-2.268624,0.0,,0.34068627450980393,1.0,591.7181603694446,OK,OK,OPTIMAL,0.00847009,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_LAZY_T010,10.813560167786804,0.09247648179541859,-3.146669,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_LAZY_T020,11.030492557398224,0.09065778294091621,-3.152975,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_LAZY_T030,9.509781818680489,0.10515488357847025,-3.102709,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_LAZY_T050,10.955074675437517,0.09128189716881713,-3.150811,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_PRUNE_LAZY_T080,11.087740953452974,0.09018969726999054,-3.154598,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_LAZY_T010,8.074487210537102,0.12384687397795528,-3.037898,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_LAZY_T020,8.19345386489469,0.12204865206900788,-3.044133,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_LAZY_T030,7.762724386672697,0.1288207528940269,-3.020652,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_LAZY_T050,7.351845216008481,0.13602027390654553,-2.995689,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_LPSCREEN_LAZY_T080,8.25609924518418,0.12112257499609208,-3.047344,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_SR_LAZY,6.999640662473049,0.14286447665253277,-2.971958,0.0,,0.4264705882352941,1.0,591.7181603694446,OK,OK,OPTIMAL,0.00847009,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,SHRINK_LAZY,9.856372091965525,0.1014572086635361,-3.11553,0.0,,0.03594771241830065,1.0,0.0,OK,OK,OPTIMAL,0.0348774,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE,8.150120701124271,0.12269756935772186,-3.041883,0.0,,1.0060253267973855,1.0,0.0,OK,OK,OPTIMAL,0.00090076,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE_CONSERVATIVE,8.834123584999402,0.11319742025094928,-3.074823,0.0,,1.0056168300653594,1.0,0.0,OK,OK,OPTIMAL,0.00217756,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE_AGGRESSIVE,10.56241679841837,0.0946753019772654,-3.139045,0.0,,1.0060934095860568,1.0,0.0,OK,OK,OPTIMAL,0.00090076,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE_GRU,10.162860701985784,0.09839749154532874,-3.1261390000000002,0.0,,1.0060253267973855,1.0,0.0,OK,OK,OPTIMAL,0.00090076,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE_LAZY,9.179296432391219,0.1089408112446695,-3.089582,0.0,,1.0060253267973855,1.0,8724.105787958459,OK,OK,OPTIMAL,0.01170441,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE_LAZY_CONSERVATIVE,10.212610415506918,0.09791815797473202,-3.127801,0.0,,1.0056168300653594,1.0,23389.133632996283,OK,OK,OPTIMAL,0.02586655,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE_LAZY_AGGRESSIVE,10.479257965267745,0.09542660399375424,-3.13644,0.0,,1.0060934095860568,1.0,0.0,OK,OK,OPTIMAL,0.00090082,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,STREDUCE_LAZY_GRU,10.200742553867517,0.09803207900986181,-3.127406,0.0,,1.0060253267973855,1.0,8724.105787958459,OK,OK,OPTIMAL,0.01170441,5076.0,0.0
matpower/case14,matpower/case14/2017-07-15,ACTIVESET,8.655323652829887,0.11553582975179058,-3.066715,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,ACTIVESET_B500,8.687963236731196,0.1151017761875619,-3.06822,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,ACTIVESET_B5000,7.957537632508429,0.12566701487087698,-3.031587,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,ACTIVESET_NOCLEAN,8.700018316810567,0.1149422867383802,-3.068773,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_ACTIVESET,7.7169062170330776,0.12958561007165778,-3.018,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,180.0
matpower/case14,matpower/case14/2017-07-15,ACTIVESET_LAZY,9.865991731186742,0.1013582848279677,-3.115873,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,ACTIVESET_LAZY_TOPK128,11.310761702821726,0.08841137549123039,-3.160764,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,0.0,0.0
matpower/case14,matpower/case14/2017-07-15,WARM_ACTIVESET_LAZY,9.12148603357834,0.10963125923986118,-3.087188,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00788338,5076.0,180.0
matpower/case14,matpower/case14/2017-09-15,RAW_GNN,14.348682165051104,0.06969281140226849,-3.3917800000000002,0.0,,0.16176470588235295,1.0,0.0,OK,OK,OPTIMAL,0.00833051,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,RAW_COMMIT_HINTS,1.9581054793446397,0.5106977180487187,-1.783933,0.0,,1.0,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.0236709,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM,1.00599867940756,0.9940370901768055,-0.02173999999999987,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00833051,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_BRANCH_HINTS,0.9800933998078455,1.0203109215877357,0.07405099999999987,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00833051,5076.0,180.0
matpower/case14,matpower/case14/2017-09-15,WARM_COMMIT_HINTS,0.9672659364425958,1.0338418446511135,0.12338300000000002,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00833051,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_GRU,0.9690859675586596,1.0319001961396879,0.11630399999999996,0.0,,1.0,1.0,0.0,OK,OK,OPTIMAL,0.00833051,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,LAZY_ALL,12.117359080031907,0.08252623310040316,-3.3449910000000003,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,LAZY_TOPK128,11.873094082782428,0.08422404413101835,-3.338801,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,LAZY_BANDIT,11.869074205499164,0.08425256955059572,-3.3386970000000002,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,LAZY_COMMIT_HINTS,5.5500565529062715,0.18017834421459233,-2.988964,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,LAZY_GNN_T060,11.870735940038616,0.084240775386732,-3.33874,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,LAZY_GNN_T080,12.003578812900846,0.08330848787573669,-3.342139,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,LAZY_COMMIT_GNN_T060,5.471659970674707,0.18275989468634518,-2.979552,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,0.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY,9.746806644958804,0.10259770573341734,-3.271813,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_TOPK128,11.143863628027534,0.08973548433282472,-3.318707,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_BANDIT,10.874010910186321,0.09196238704002418,-3.310588,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_COMMIT_HINTS,9.777651135223854,0.1022740519343663,-3.272993,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_GRU,11.194951346604396,0.08932597999216099,-3.3202000000000003,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_BRANCH_HINTS,10.866621362637886,0.09202492353678997,-3.31036,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,180.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_GNN_T060,11.136306989303147,0.0897963751323072,-3.318485,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_COMMIT_GNN_T060,10.84448060060203,0.0922128073099679,-3.309675,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_COMMIT_GRU,11.009992691956926,0.09082658163165948,-3.3147290000000003,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,0.0
matpower/case14,matpower/case14/2017-09-15,WARM_LAZY_ML_STACK,9.430334367102851,0.10604077873298313,-3.2592600000000003,0.0,,0.16176470588235295,1.0,-4388.814104195581,OK,OK,OPTIMAL,0.00395907,5076.0,180.0
